time,badj_open,badj_high,badj_low,badj_close,unadj_open,unadj_high,unadj_low,unadj_close,source,conflict,unadj_prev_close,badj_prev_close,badj_close_delta,badj_open_gap_delta,continuous_return,continuous_gap_return,unadj_raw_return,estimated_roll_effect_return,mnq_point_pnl_per_contract,nq_point_pnl_per_contract
2015-04-28,8078.0,8085.0,8025.5,8069.75,4524.25,4531.25,4471.75,4516.0,long_file_only,False,4524.75,8078.5,-8.75,-0.5,-0.0019338084977070557,-0.00011050334272611746,-0.001933808497707079,-2.3418766925686896e-17,-17.5,-175.0
2015-04-29,8066.0,8067.75,8010.0,8033.5,4512.25,4514.0,4456.25,4479.75,long_file_only,False,4516.0,8069.75,-36.25,-3.75,-0.008027015057573073,-0.0008303808680248007,-0.008027015057573084,-1.0408340855860843e-17,-72.5,-725.0
2015-04-30,8027.75,8032.0,7940.25,7962.0,4474.0,4478.25,4386.5,4408.25,long_file_only,False,4479.75,8033.5,-71.5,-5.75,-0.01596071209330878,-0.001283553769741615,-0.015960712093308738,4.163336342344337e-17,-143.0,-1430.0
2015-05-01,7967.75,8024.5,7963.5,8021.5,4414.0,4470.75,4409.75,4467.75,long_file_only,False,4408.25,7962.0,59.5,5.75,0.013497419610956728,0.0013043724834117848,0.01349741961095674,1.214306433183765e-17,119.0,1190.0
2015-05-04,8025.5,8057.25,8010.75,8030.25,4471.75,4503.5,4457.0,4476.5,long_file_only,False,4467.75,8021.5,8.75,4.0,0.0019584802193497847,0.0008953052431313301,0.0019584802193497453,-3.946495907847236e-17,17.5,175.0
2015-05-05,8027.75,8034.0,7953.25,7961.25,4474.0,4480.25,4399.5,4407.5,long_file_only,False,4476.5,8030.25,-69.0,-2.5,-0.015413827767228862,-0.0005584720205517703,-0.015413827767228883,-2.0816681711721685e-17,-138.0,-1380.0
2015-05-06,7962.75,7977.25,7895.25,7926.75,4409.0,4423.5,4341.5,4373.0,long_file_only,False,4407.5,7961.25,-34.5,1.5,-0.007827566647759502,0.00034032898468519567,-0.00782756664775952,-1.9081958235744878e-17,-69.0,-690.0
2015-05-07,7925.25,7963.0,7886.25,7956.25,4371.5,4409.25,4332.5,4402.5,long_file_only,False,4373.0,7926.75,29.5,-1.5,0.006745941001600732,-0.0003430139492339355,0.006745941001600642,-9.020562075079397e-17,59.0,590.0
2015-05-08,7957.75,8016.5,7954.75,8002.5,4404.0,4462.75,4401.0,4448.75,long_file_only,False,4402.5,7956.25,46.25,1.5,0.010505394662123793,0.00034071550255536625,0.010505394662123857,6.418476861114186e-17,92.5,925.0
2015-05-11,8006.25,8018.25,7980.5,7985.0,4452.5,4464.5,4426.75,4431.25,long_file_only,False,4448.75,8002.5,-17.5,3.75,-0.003933689238550154,0.0008429334082607474,-0.003933689238550198,-4.336808689942018e-17,-35.0,-350.0
2015-05-12,7985.25,7991.75,7928.25,7974.5,4431.5,4438.0,4374.5,4420.75,long_file_only,False,4431.25,7985.0,-10.5,0.25,-0.002369534555712271,5.641748942172073e-05,-0.002369534555712316,-4.5102810375396984e-17,-21.0,-210.0
2015-05-13,7976.75,8011.5,7971.25,7977.5,4423.0,4457.75,4417.5,4423.75,long_file_only,False,4420.75,7974.5,3.0,2.25,0.0006786178815811797,0.0005089634111858848,0.0006786178815811894,9.75781955236954e-18,6.0,60.0
2015-05-14,7979.5,8046.75,7966.5,8044.0,4425.75,4493.0,4412.75,4490.25,long_file_only,False,4423.75,7977.5,66.5,2.0,0.015032495055100311,0.00045210511443910707,0.015032495055100403,9.194034422677078e-17,133.0,1330.0
2015-05-15,8042.75,8061.25,8031.5,8042.5,4489.0,4507.5,4477.75,4488.75,long_file_only,False,4490.25,8044.0,-1.5,-1.25,-0.00033405712376816435,-0.0002783809364734703,-0.0003340571237682166,-5.2258544713801314e-17,-3.0,-30.0
2015-05-18,8045.0,8071.5,8024.25,8061.0,4491.25,4517.75,4470.5,4507.25,long_file_only,False,4488.75,8042.5,18.5,2.5,0.004121414647730437,0.000556947925368978,0.004121414647730415,-2.2551405187698492e-17,37.0,370.0
2015-05-19,8063.5,8080.25,8050.25,8055.0,4509.75,4526.5,4496.5,4501.25,long_file_only,False,4507.25,8061.0,-6.0,2.5,-0.0013311886405236008,0.0005546619335515003,-0.0013311886405236173,-1.6479873021779667e-17,-12.0,-120.0
2015-05-20,8055.5,8087.75,8036.0,8059.25,4501.75,4534.0,4482.25,4505.5,long_file_only,False,4501.25,8055.0,4.25,0.5,0.0009441821716189947,0.00011108025548458761,0.0009441821716189569,-3.7838655819744105e-17,8.5,85.0
2015-05-21,8053.75,8090.25,8040.25,8082.5,4500.0,4536.5,4486.5,4528.75,long_file_only,False,4505.5,8059.25,23.25,-5.5,0.005160359560537122,-0.0012207302186216845,0.0051603595605371755,5.377642775528102e-17,46.5,465.0
2015-05-22,8084.25,8095.75,8075.75,8082.5,4530.5,4542.0,4522.0,4528.75,long_file_only,False,4528.75,8082.5,0.0,1.75,0.0,0.00038642009384487995,0.0,0.0,0.0,0.0
2015-05-26,8081.25,8092.25,8008.75,8033.5,4527.5,4538.5,4455.0,4479.75,long_file_only,False,4528.75,8082.5,-49.0,-1.25,-0.010819762627656639,-0.0002760143527463428,-0.010819762627656604,3.469446951953614e-17,-98.0,-980.0
2015-05-27,8035.25,8104.75,8026.75,8096.0,4481.5,4551.0,4473.0,4542.25,long_file_only,False,4479.75,8033.5,62.5,1.75,0.013951671410234946,0.0003906467994865785,0.013951671410235011,6.591949208711867e-17,125.0,1250.0
2015-05-28,8094.25,8101.25,8075.5,8096.5,4540.5,4547.5,4521.75,4542.75,long_file_only,False,4542.25,8096.0,0.5,-1.75,0.00011007760471132149,-0.0003852716164896252,0.00011007760471137829,5.679864131108436e-17,1.0,10.0
2015-05-29,8095.75,8099.0,8051.0,8064.75,4542.0,4545.25,4497.25,4511.0,long_file_only,False,4542.75,8096.5,-31.75,-0.75,-0.006989158549336855,-0.0001650982334489021,-0.006989158549336905,-4.9439619065339e-17,-63.5,-635.0
2015-06-01,8067.75,8092.0,8039.75,8075.25,4514.0,4538.25,4486.0,4521.5,long_file_only,False,4511.0,8064.75,10.5,3.0,0.0023276435380181777,0.0006650410108623365,0.002327643538018176,-1.734723475976807e-18,21.0,210.0
2015-06-02,8079.5,8085.5,8034.5,8056.75,4525.75,4531.75,4480.75,4503.0,long_file_only,False,4521.5,8075.25,-18.5,4.25,-0.004091562534557116,0.0009399535552360942,-0.004091562534557114,2.6020852139652106e-18,-37.0,-370.0
2015-06-03,8057.0,8094.5,8055.0,8081.25,4503.25,4540.75,4501.25,4527.5,long_file_only,False,4503.0,8056.75,24.5,0.25,0.005440817232955807,5.5518543193426606e-05,0.0054408172329558635,5.637851296924623e-17,49.0,490.0
2015-06-04,8080.5,8081.0,8027.0,8050.25,4526.75,4527.25,4473.25,4496.5,long_file_only,False,4527.5,8081.25,-31.0,-0.75,-0.006847045831032579,-0.00016565433462175595,-0.006847045831032572,6.938893903907228e-18,-62.0,-620.0
2015-06-05,8048.5,8060.25,8003.0,8035.25,4494.75,4506.5,4449.25,4481.5,long_file_only,False,4496.5,8050.25,-15.0,-1.75,-0.0033359279439564107,-0.00038919159346158125,-0.0033359279439564293,-1.8648277366750676e-17,-30.0,-300.0
2015-06-08,8033.25,8037.0,7975.75,7986.0,4479.5,4483.25,4422.0,4432.25,long_file_only,False,4481.5,8035.25,-49.25,-2.0,-0.010989624009818141,-0.0004462791476068281,-0.010989624009818177,-3.642919299551295e-17,-98.5,-985.0
2015-06-09,7989.5,7995.0,7944.0,7985.25,4435.75,4441.25,4390.25,4431.5,long_file_only,False,4432.25,7986.0,-0.75,3.5,-0.00016921428168537424,0.0007896666478650798,-0.00016921428168537034,3.903127820947816e-18,-1.5,-15.0
2015-06-10,7985.25,8052.0,7984.25,8042.5,4431.5,4498.25,4430.5,4488.75,long_file_only,False,4431.5,7985.25,57.25,0.0,0.01291887622701117,0.0,0.012918876227011156,-1.3877787807814457e-17,114.5,1145.0
2015-06-11,8040.0,8066.0,8033.0,8044.25,4486.25,4512.25,4479.25,4490.5,long_file_only,False,4488.75,8042.5,1.75,-2.5,0.0003898635477582846,-0.000556947925368978,0.0003898635477583845,9.990923019453923e-17,3.5,35.0
2015-06-12,8043.0,8045.0,8001.5,8008.5,4489.25,4491.25,4447.75,4454.75,long_file_only,False,4490.5,8044.25,-35.75,-1.25,-0.00796125153100991,-0.00027836543814719966,-0.007961251531009905,5.204170427930421e-18,-71.5,-715.0
2015-06-15,7997.25,7998.5,7948.0,7989.25,4443.5,4444.75,4394.25,4435.5,long_file_only,False,4454.75,8008.5,-19.25,-11.25,-0.004321230147595264,-0.002525394242101128,-0.004321230147595223,4.0766001685454967e-17,-38.5,-385.0
2015-06-16,7989.0,8017.75,7957.0,8013.0,4427.75,4456.5,4395.75,4451.75,long_file_only,False,4435.5,7989.25,23.75,-0.25,0.005354525983541878,-5.636343140570398e-05,0.0036636230413706894,-0.0016909029421711885,47.5,475.0
2015-06-17,8013.5,8037.25,7992.5,8015.5,4452.25,4476.0,4431.25,4454.25,long_file_only,False,4451.75,8013.0,2.5,0.5,0.0005615769079575448,0.00011231538159150896,0.0005615769079574395,-1.0527603094834248e-16,5.0,50.0
2015-06-18,8015.5,8096.25,8001.25,8092.0,4454.25,4535.0,4440.0,4530.75,long_file_only,False,4454.25,8015.5,76.5,0.0,0.017174608519952853,0.0,0.017174608519952894,4.163336342344337e-17,153.0,1530.0
2015-06-19,8091.25,8101.0,8057.5,8061.0,4530.0,4539.75,4496.25,4499.75,long_file_only,False,4530.75,8092.0,-31.0,-0.75,-0.006842134304474976,-0.00016553550736633007,-0.0068421343044750005,-2.42861286636753e-17,-62.0,-620.0
2015-06-22,8073.75,8113.5,8073.5,8094.0,4512.5,4552.25,4512.25,4532.75,long_file_only,False,4499.75,8061.0,33.0,12.75,0.007333740763375743,0.0028334907494860827,0.0073337407633757845,4.163336342344337e-17,66.0,660.0
2015-06-23,8100.0,8110.0,8084.0,8102.5,4538.75,4548.75,4522.75,4541.25,long_file_only,False,4532.75,8094.0,8.5,6.0,0.0018752412994319121,0.0013236997407754675,0.0018752412994318401,-7.19910242530375e-17,17.0,170.0
2015-06-24,8104.75,8116.5,8075.75,8077.0,4543.5,4555.25,4514.5,4515.75,long_file_only,False,4541.25,8102.5,-25.5,2.25,-0.005615194054500413,0.000495458298926507,-0.005615194054500394,1.9081958235744878e-17,-51.0,-510.0
2015-06-25,8081.5,8108.75,8061.25,8070.5,4520.25,4547.5,4500.0,4509.25,long_file_only,False,4515.75,8077.0,-6.5,4.5,-0.0014394065216187786,0.000996512207274539,-0.0014394065216187801,-1.5178830414797062e-18,-13.0,-130.0
2015-06-26,8067.75,8078.25,8021.0,8041.75,4506.5,4517.0,4459.75,4480.5,long_file_only,False,4509.25,8070.5,-28.75,-2.75,-0.006375783112490991,-0.0006098575151078339,-0.006375783112490985,6.071532165918825e-18,-57.5,-575.0
2015-06-29,7991.0,8012.75,7929.5,7939.25,4429.75,4451.5,4368.25,4378.0,long_file_only,False,4480.5,8041.75,-102.5,-50.75,-0.02287691105903359,-0.011326860841423949,-0.022876911059033556,3.469446951953614e-17,-205.0,-2050.0
2015-06-30,7947.5,7973.5,7933.25,7951.5,4386.25,4412.25,4372.0,4390.25,long_file_only,False,4378.0,7939.25,12.25,8.25,0.0027980813156692555,0.0018844221105527637,0.0027980813156691653,-9.020562075079397e-17,24.5,245.0
2015-07-01,7954.0,8003.0,7953.25,7983.25,4392.75,4441.75,4392.0,4422.0,long_file_only,False,4390.25,7951.5,31.75,2.5,0.007231934400091111,0.0005694436535504812,0.007231934400091067,-4.423544863740858e-17,63.5,635.0
2015-07-02,7985.0,8002.75,7969.5,7990.0,4423.75,4441.5,4408.25,4428.75,long_file_only,False,4422.0,7983.25,6.75,1.75,0.0015264586160108548,0.0003957485300768883,0.0015264586160108617,6.938893903907228e-18,13.5,135.0
2015-07-06,7989.0,7998.5,7905.25,7984.0,4427.75,4437.25,4344.0,4422.75,long_file_only,False,4428.75,7990.0,-6.0,-1.0,-0.001354784081287045,-0.00022579734688117414,-0.001354784081287086,-4.098284211995207e-17,-12.0,-120.0
2015-07-07,7990.75,8009.25,7895.75,7983.5,4429.5,4448.0,4334.5,4422.25,long_file_only,False,4422.75,7984.0,-0.5,6.75,-0.00011305183426601097,0.001526199762591148,-0.00011305183426602028,-9.31058615621927e-18,-1.0,-10.0
2015-07-08,7983.75,7983.75,7897.75,7907.75,4422.5,4422.5,4336.5,4346.5,long_file_only,False,4422.25,7983.5,-75.75,0.25,-0.01712928938888575,5.6532308214144386e-05,-0.017129289388885693,5.551115123125783e-17,-151.5,-1515.0
2015-07-09,7909.0,7969.25,7893.0,7900.75,4347.75,4408.0,4331.75,4339.5,long_file_only,False,4346.5,7907.75,-7.0,1.25,-0.0016104911998159439,0.00028758771425284714,-0.0016104911998159332,1.0625181290357943e-17,-14.0,-140.0
2015-07-10,7907.0,7987.75,7907.0,7969.5,4345.75,4426.5,4345.75,4408.25,long_file_only,False,4339.5,7900.75,68.75,6.25,0.015842839036755388,0.0014402580942504896,0.01584283903675532,-6.938893903907228e-17,137.5,1375.0
2015-07-13,7945.25,8053.0,7933.75,8049.25,4384.0,4491.75,4372.5,4488.0,long_file_only,False,4408.25,7969.5,79.75,-24.25,0.018091079226450407,-0.00550104916917144,0.01809107922645037,-3.8163916471489756e-17,159.5,1595.0
2015-07-14,8048.5,8091.0,8045.75,8078.75,4487.25,4529.75,4484.5,4517.5,long_file_only,False,4488.0,8049.25,29.5,-0.75,0.006573083778966132,-0.00016711229946524063,0.006573083778966149,1.734723475976807e-17,59.0,590.0
2015-07-15,8080.5,8100.75,8070.5,8097.75,4519.25,4539.5,4509.25,4536.5,long_file_only,False,4517.5,8078.75,19.0,1.75,0.0042058660763696736,0.000387382401770891,0.004205866076369746,7.28583859910259e-17,38.0,380.0
2015-07-16,8095.75,8173.75,8092.25,8159.0,4534.5,4612.5,4531.0,4597.75,long_file_only,False,4536.5,8097.75,61.25,-2.0,0.013501598148352254,-0.00044086851096660423,0.013501598148352167,-8.673617379884035e-17,122.5,1225.0
2015-07-17,8171.0,8215.25,8168.5,8211.25,4609.75,4654.0,4607.25,4650.0,both_identical,False,4597.75,8159.0,52.25,12.0,0.011364254254798542,0.0026099722690446415,0.011364254254798478,-6.418476861114186e-17,104.5,1045.0
2015-07-20,8210.25,8247.25,8207.75,8232.5,4649.0,4686.0,4646.5,4671.25,both_identical,False,4650.0,8211.25,21.25,-1.0,0.00456989247311828,-0.00021505376344086021,0.004569892473118342,6.245004513516506e-17,42.5,425.0
2015-07-21,8232.5,8244.25,8172.75,8227.75,4671.25,4683.0,4611.5,4666.5,both_identical,False,4671.25,8232.5,-4.75,0.0,-0.0010168584426010169,0.0,-0.0010168584426010208,-3.903127820947816e-18,-9.5,-95.0
2015-07-22,8179.25,8197.75,8150.0,8178.25,4618.0,4636.5,4588.75,4617.0,both_identical,False,4666.5,8227.75,-49.5,-48.5,-0.010607521697203472,-0.0103932283295832,-0.01060752169720347,1.734723475976807e-18,-99.0,-990.0
2015-07-23,8183.0,8196.0,8145.5,8181.25,4621.75,4634.75,4584.25,4620.0,both_identical,False,4617.0,8178.25,3.0,4.75,0.000649772579597141,0.00102880658436214,0.0006497725795970855,-5.551115123125783e-17,6.0,60.0
2015-07-24,8194.75,8200.0,8105.75,8123.0,4633.5,4638.75,4544.5,4561.75,both_identical,False,4620.0,8181.25,-58.25,13.5,-0.012608225108225108,0.002922077922077922,-0.012608225108225124,-1.5612511283791264e-17,-116.5,-1165.0
2015-07-27,8123.5,8129.5,8064.75,8083.75,4562.25,4568.25,4503.5,4522.5,both_identical,False,4561.75,8123.0,-39.25,0.5,-0.008604154107524525,0.00010960705869457993,-0.008604154107524575,-5.0306980803327406e-17,-78.5,-785.0
2015-07-28,8082.5,8122.5,8058.25,8117.25,4521.25,4561.25,4497.0,4556.0,both_identical,False,4522.5,8083.75,33.5,-1.25,0.007407407407407408,-0.0002763957987838585,0.007407407407407307,-1.0061396160665481e-16,67.0,670.0
2015-07-29,8119.25,8140.75,8105.25,8126.25,4558.0,4579.5,4544.0,4565.0,both_identical,False,4556.0,8117.25,9.0,2.0,0.001975417032484636,0.0004389815627743635,0.0019754170324846054,-3.0357660829594124e-17,18.0,180.0
2015-07-30,8124.0,8160.0,8092.0,8156.5,4562.75,4598.75,4530.75,4595.25,both_identical,False,4565.0,8126.25,30.25,-2.25,0.006626506024096385,-0.0004928806133625411,0.0066265060240964235,3.8163916471489756e-17,60.5,605.0
2015-07-31,8150.5,8170.0,8137.5,8146.25,4589.25,4608.75,4576.25,4585.0,both_identical,False,4595.25,8156.5,-10.25,-6.0,-0.002230564169522877,-0.0013056960992329036,-0.0022305641695228307,4.640385298237959e-17,-20.5,-205.0
2015-08-03,8144.5,8160.5,8101.75,8134.25,4583.25,4599.25,4540.5,4573.0,both_identical,False,4585.0,8146.25,-12.0,-1.75,-0.0026172300981461287,-0.0003816793893129771,-0.002617230098146184,-5.5077470362263625e-17,-24.0,-240.0
2015-08-04,8131.75,8142.5,8104.75,8113.0,4570.5,4581.25,4543.5,4551.75,both_identical,False,4573.0,8134.25,-21.25,-2.5,-0.004646840148698885,-0.0005466870763175158,-0.004646840148698872,1.3010426069826053e-17,-42.5,-425.0
2015-08-05,8112.75,8190.25,8112.25,8154.75,4551.5,4629.0,4551.0,4593.5,both_identical,False,4551.75,8113.0,41.75,-0.25,0.009172296369528203,-5.4923930356456306e-05,0.00917229636952821,6.938893903907228e-18,83.5,835.0
2015-08-06,8153.0,8170.0,8064.0,8086.0,4591.75,4608.75,4502.75,4524.75,both_identical,False,4593.5,8154.75,-68.75,-1.75,-0.014966800914335474,-0.0003809731141830848,-0.014966800914335443,3.122502256758253e-17,-137.5,-1375.0
2015-08-07,8088.5,8095.0,8041.75,8080.25,4527.25,4533.75,4480.5,4519.0,both_identical,False,4524.75,8086.0,-5.75,2.5,-0.001270788441350351,0.0005525167136305873,-0.0012707884413503123,3.859759734048396e-17,-11.5,-115.0
2015-08-10,8075.25,8141.25,8074.0,8127.25,4514.0,4580.0,4512.75,4566.0,both_identical,False,4519.0,8080.25,47.0,-5.0,0.010400531090949326,-0.0011064394777605664,0.010400531090949405,7.979727989493313e-17,94.0,940.0
2015-08-11,8143.75,8146.0,8046.75,8072.0,4582.5,4584.75,4485.5,4510.75,both_identical,False,4566.0,8127.25,-55.25,16.5,-0.012100306614104248,0.0036136662286465177,-0.012100306614104217,3.122502256758253e-17,-110.5,-1105.0
2015-08-12,8074.0,8096.75,7992.5,8094.75,4512.75,4535.5,4431.25,4533.5,both_identical,False,4510.75,8072.0,22.75,2.0,0.005043507177298676,0.0004433852463559275,0.005043507177298734,5.811323644522304e-17,45.5,455.0
2015-08-13,8091.0,8118.25,8070.0,8078.5,4529.75,4557.0,4508.75,4517.25,both_identical,False,4533.5,8094.75,-16.25,-3.75,-0.0035844270431234144,-0.0008271754714900188,-0.0035844270431234504,-3.599551212651875e-17,-32.5,-325.0
2015-08-14,8075.75,8095.25,8060.25,8093.0,4514.5,4534.0,4499.0,4531.75,both_identical,False,4517.25,8078.5,14.5,-2.75,0.0032099175383253084,-0.0006087774641651447,0.0032099175383253353,2.688821387764051e-17,29.0,290.0
2015-08-17,8093.75,8129.0,8064.5,8126.0,4532.5,4567.75,4503.25,4564.75,both_identical,False,4531.75,8093.0,33.0,0.75,0.00728195509461025,0.00016549897942296022,0.00728195509461016,-9.020562075079397e-17,66.0,660.0
2015-08-18,8123.75,8134.75,8095.0,8105.25,4562.5,4573.5,4533.75,4544.0,both_identical,False,4564.75,8126.0,-20.75,-2.25,-0.004545703488690509,-0.0004929076072074046,-0.0045457034886905445,-3.5561831257524545e-17,-41.5,-415.0
2015-08-19,8104.25,8113.5,8044.5,8065.0,4543.0,4552.25,4483.25,4503.75,both_identical,False,4544.0,8105.25,-40.25,-1.0,-0.008857834507042254,-0.00022007042253521127,-0.00885783450704225,3.469446951953614e-18,-80.5,-805.0
2015-08-20,8063.5,8074.25,7921.25,7927.5,4502.25,4513.0,4360.0,4366.25,both_identical,False,4503.75,8065.0,-137.5,-1.5,-0.030530113794060506,-0.00033305578684429644,-0.030530113794060454,5.204170427930421e-17,-275.0,-2750.0
2015-08-21,7929.0,7929.5,7750.25,7762.0,4367.75,4368.25,4189.0,4200.75,both_identical,False,4366.25,7927.5,-165.5,1.5,-0.03790438018894933,0.00034354423131978244,-0.03790438018894937,-4.163336342344337e-17,-331.0,-3310.0
2015-08-24,7745.0,7757.5,7469.5,7564.5,4183.75,4196.25,3908.25,4003.25,both_identical,False,4200.75,7762.0,-197.5,-17.0,-0.04701541391418199,-0.004046896387549842,-0.04701541391418196,3.469446951953614e-17,-395.0,-3950.0
2015-08-25,7559.25,7765.5,7559.0,7589.75,3998.0,4204.25,3997.75,4028.5,both_identical,False,4003.25,7564.5,25.25,-5.25,0.006307375257603197,-0.0013114344595016548,0.006307375257603276,7.892991815694472e-17,50.5,505.0
2015-08-26,7598.0,7790.75,7520.0,7775.75,4036.75,4229.5,3958.75,4214.5,both_identical,False,4028.5,7589.75,186.0,8.25,0.04617103140126598,0.002047908650862604,0.046171031401265994,1.3877787807814457e-17,372.0,3720.0
2015-08-27,7784.0,7894.0,7766.5,7889.25,4222.75,4332.75,4205.25,4328.0,both_identical,False,4214.5,7775.75,113.5,8.25,0.02693083402538854,0.00195752758334322,0.02693083402538865,1.1102230246251565e-16,227.0,2270.0
2015-08-28,7888.25,7902.0,7843.0,7894.25,4327.0,4340.75,4281.75,4333.0,both_identical,False,4328.0,7889.25,5.0,-1.0,0.0011552680221811461,-0.0002310536044362292,0.001155268022181133,-1.3227266504323154e-17,10.0,100.0
2015-08-31,7885.25,7891.5,7819.75,7833.0,4324.0,4330.25,4258.5,4271.75,both_identical,False,4333.0,7894.25,-61.25,-9.0,-0.014135702746365105,-0.0020770828525271175,-0.014135702746365109,-3.469446951953614e-18,-122.5,-1225.0
2015-09-01,7827.25,7829.25,7679.5,7719.5,4266.0,4268.0,4118.25,4158.25,both_identical,False,4271.75,7833.0,-113.5,-5.75,-0.026569906946801662,-0.0013460525545736526,-0.026569906946801614,4.85722573273506e-17,-227.0,-2270.0
2015-09-02,7712.0,7825.0,7697.25,7821.25,4150.75,4263.75,4136.0,4260.0,both_identical,False,4158.25,7719.5,101.75,-7.5,0.024469428245055012,-0.0018036433595863645,0.024469428245055047,3.469446951953614e-17,203.5,2035.0
2015-09-03,7821.5,7865.5,7781.0,7790.75,4260.25,4304.25,4219.75,4229.5,both_identical,False,4260.0,7821.25,-30.5,0.25,-0.00715962441314554,5.868544600938967e-05,-0.007159624413145549,-8.673617379884035e-18,-61.0,-610.0
2015-09-04,7793.0,7798.75,7716.25,7755.25,4231.75,4237.5,4155.0,4194.0,both_identical,False,4229.5,7790.75,-35.5,2.25,-0.008393427119044804,0.000531977775150727,-0.008393427119044783,2.0816681711721685e-17,-71.0,-710.0
2015-09-08,7743.0,7866.75,7741.25,7859.75,4181.75,4305.5,4180.0,4298.5,both_identical,False,4194.0,7755.25,104.5,-12.25,0.02491654744873629,-0.002920839294229852,0.02491654744873628,-6.938893903907228e-18,209.0,2090.0
2015-09-09,7861.75,7930.75,7801.5,7816.25,4300.5,4369.5,4240.25,4255.0,both_identical,False,4298.5,7859.75,-43.5,2.0,-0.010119809235779924,0.00046527858555309994,-0.01011980923577993,-6.938893903907228e-18,-87.0,-870.0
2015-09-10,7820.25,7888.5,7787.75,7856.25,4259.0,4327.25,4226.5,4295.0,both_identical,False,4255.0,7816.25,40.0,4.0,0.009400705052878966,0.0009400705052878966,0.009400705052879044,7.806255641895632e-17,80.0,800.0
2015-09-11,7856.0,7891.25,7820.75,7886.5,4294.75,4330.0,4259.5,4325.25,both_identical,False,4295.0,7856.25,30.25,-0.25,0.0070430733410942956,-5.820721769499418e-05,0.007043073341094219,-7.632783294297951e-17,60.5,605.0
2015-09-14,7886.5,7918.25,7853.5,7871.25,4325.25,4357.0,4292.25,4310.0,both_identical,False,4325.25,7886.5,-15.25,0.0,-0.003525807756777065,0.0,-0.003525807756777022,4.2934406030425976e-17,-30.5,-305.0
2015-09-15,7869.25,7935.5,7851.5,7922.5,4297.75,4364.0,4280.0,4351.0,both_identical,False,4310.0,7871.25,51.25,-2.0,0.011890951276102088,-0.0004640371229698376,0.00951276102088161,-0.002378190255220477,102.5,1025.0
2015-09-16,7923.25,7953.75,7906.5,7952.5,4351.75,4382.25,4335.0,4381.0,both_identical,False,4351.0,7922.5,30.0,0.75,0.006894966674327741,0.0001723741668581935,0.006894966674327652,-8.933825901280557e-17,60.0,600.0
2015-09-17,7948.75,8013.25,7928.5,7941.25,4377.25,4441.75,4357.0,4369.75,both_identical,False,4381.0,7952.5,-11.25,-3.75,-0.0025679068705774938,-0.0008559689568591645,-0.0025679068705775077,-1.3877787807814457e-17,-22.5,-225.0
2015-09-18,7942.5,7954.0,7871.0,7898.25,4371.0,4382.5,4299.5,4326.75,both_identical,False,4369.75,7941.25,-43.0,1.25,-0.009840379884432747,0.0002860575547800217,-0.00984037988443276,-1.214306433183765e-17,-86.0,-860.0
2015-09-21,7896.25,7933.0,7858.0,7912.75,4324.75,4361.5,4286.5,4341.25,both_identical,False,4326.75,7898.25,14.5,-2.0,0.0033512451609175476,-0.0004622407118506963,0.0033512451609174487,-9.8879238130678e-17,29.0,290.0
2015-09-22,7913.5,7916.5,7792.0,7838.75,4342.0,4345.0,4220.5,4267.25,both_identical,False,4341.25,7912.75,-74.0,0.75,-0.017045781744889146,0.00017276130146847107,-0.017045781744889132,1.3877787807814457e-17,-148.0,-1480.0
2015-09-23,7835.75,7864.25,7793.0,7834.25,4264.25,4292.75,4221.5,4262.75,both_identical,False,4267.25,7838.75,-4.5,-3.0,-0.0010545433241549006,-0.0007030288827699338,-0.0010545433241548885,1.214306433183765e-17,-9.0,-90.0
2015-09-24,7840.0,7850.25,7756.75,7817.5,4268.5,4278.75,4185.25,4246.0,both_identical,False,4262.75,7834.25,-16.75,5.75,-0.003929388305671222,0.0013488944929916135,-0.003929388305671244,-2.2551405187698492e-17,-33.5,-335.0
2015-09-25,7803.5,7887.25,7757.0,7785.0,4232.0,4315.75,4185.5,4213.5,both_identical,False,4246.0,7817.5,-32.5,-14.0,-0.007654262835609986,-0.003297220913801225,-0.007654262835609993,-6.938893903907228e-18,-65.0,-650.0
2015-09-28,7774.0,7810.5,7651.0,7666.25,4202.5,4239.0,4079.5,4094.75,both_identical,False,4213.5,7785.0,-118.75,-11.0,-0.02818322060045093,-0.0026106562240417706,-0.028183220600450976,-4.5102810375396984e-17,-237.5,-2375.0
2015-09-29,7677.75,7715.75,7612.25,7646.25,4106.25,4144.25,4040.75,4074.75,both_identical,False,4094.75,7666.25,-20.0,11.5,-0.004884303071005556,0.0028084742658281946,-0.0048843030710055135,4.2500725161431774e-17,-40.0,-400.0
2015-09-30,7650.25,7740.5,7637.5,7734.5,4078.75,4169.0,4066.0,4163.0,both_identical,False,4074.75,7646.25,88.25,4.0,0.021657770415362907,0.0009816553162770721,0.021657770415362876,-3.122502256758253e-17,176.5,1765.0
2015-10-01,7725.5,7797.25,7687.75,7759.0,4154.0,4225.75,4116.25,4187.5,both_identical,False,4163.0,7734.5,24.5,-9.0,0.005885178957482585,-0.002161902474177276,0.005885178957482529,-5.637851296924623e-17,49.0,490.0
2015-10-02,7759.75,7835.25,7683.0,7832.75,4188.25,4263.75,4111.5,4261.25,both_identical,False,4187.5,7759.0,73.75,0.75,0.01761194029850746,0.0001791044776119403,0.017611940298507545,8.326672684688674e-17,147.5,1475.0
