date,badj_open,badj_high,badj_low,badj_close,unadj_open,unadj_high,unadj_low,unadj_close
2016-04-12,8032.75,8083.25,8012.25,8075.75,4447.0,4497.5,4426.5,4490.0
2016-04-13,8074.75,8139.5,8072.5,8133.5,4489.0,4553.75,4486.75,4547.75
2016-04-14,8132.25,8149.0,8116.25,8132.0,4546.5,4563.25,4530.5,4546.25
2016-04-15,8134.5,8140.25,8108.75,8124.25,4548.75,4554.5,4523.0,4538.5
2016-04-18,8104.5,8147.0,8086.75,8132.25,4518.75,4561.25,4501.0,4546.5
2016-04-19,8131.25,8170.25,8092.5,8112.5,4545.5,4584.5,4506.75,4526.75
2016-04-20,8114.0,8141.75,8094.75,8121.5,4528.25,4556.0,4509.0,4535.75
2016-04-21,8119.0,8137.5,8073.75,8083.5,4533.25,4551.75,4488.0,4497.75
2016-04-22,8074.0,8087.5,8016.75,8051.5,4488.25,4501.75,4431.0,4465.75
2016-04-25,8062.75,8065.5,8021.75,8058.0,4477.0,4479.75,4436.0,4472.25
2016-04-26,8058.0,8075.5,7992.75,8038.25,4472.25,4489.75,4407.0,4452.5
2016-04-27,7990.75,8019.5,7958.0,8009.5,4405.0,4433.75,4372.25,4423.75
2016-04-28,8017.75,8028.0,7932.0,7967.75,4432.0,4442.25,4346.25,4382.0
2016-04-29,7969.25,7977.0,7882.5,7917.25,4383.5,4391.25,4296.75,4331.5
2016-05-02,7922.75,7964.25,7903.75,7954.75,4337.0,4378.5,4318.0,4369.0
2016-05-03,7957.75,7960.25,7905.25,7920.25,4372.0,4374.5,4319.5,4334.5
2016-05-04,7921.25,7927.75,7878.0,7895.5,4335.5,4342.0,4292.25,4309.75
2016-05-05,7894.0,7928.25,7878.25,7886.0,4308.25,4342.5,4292.5,4300.25
2016-05-06,7885.0,7919.5,7856.75,7914.0,4299.25,4333.75,4271.0,4328.25
2016-05-09,7915.5,7942.25,7903.75,7921.5,4329.75,4356.5,4318.0,4335.75
2016-05-10,7920.5,7984.5,7909.5,7977.75,4334.75,4398.75,4323.75,4392.0
2016-05-11,7980.0,7988.75,7936.5,7937.25,4394.25,4403.0,4350.75,4351.5
2016-05-12,7938.25,7967.5,7891.5,7920.5,4352.5,4381.75,4305.75,4334.75
2016-05-13,7923.0,7946.25,7889.5,7909.75,4337.25,4360.5,4303.75,4324.0
2016-05-16,7901.75,7977.75,7891.25,7961.0,4316.0,4392.0,4305.5,4375.25
2016-05-17,7958.5,7979.5,7893.75,7905.25,4372.75,4393.75,4308.0,4319.5
2016-05-18,7906.75,7944.75,7886.75,7918.0,4321.0,4359.0,4301.0,4332.25
2016-05-19,7923.5,7926.5,7866.5,7903.0,4337.75,4340.75,4280.75,4317.25
2016-05-20,7902.75,7964.75,7900.25,7948.0,4317.0,4379.0,4314.5,4362.25
2016-05-23,7953.5,7967.25,7934.0,7938.25,4367.75,4381.5,4348.25,4352.5
2016-05-24,7937.25,8034.5,7927.5,8031.0,4351.5,4448.75,4341.75,4445.25
2016-05-25,8031.25,8075.25,8028.75,8060.5,4445.5,4489.5,4443.0,4474.75
2016-05-26,8059.25,8081.25,8049.25,8078.0,4473.5,4495.5,4463.5,4492.25
2016-05-27,8079.75,8099.25,8076.0,8095.75,4494.0,4513.5,4490.25,4510.0
2016-05-31,8104.0,8114.0,8083.25,8110.0,4518.25,4528.25,4497.5,4524.25
2016-06-01,8107.75,8123.25,8088.5,8107.25,4522.0,4537.5,4502.75,4521.5
2016-06-02,8106.25,8118.75,8072.0,8118.0,4520.5,4533.0,4486.25,4532.25
2016-06-03,8116.0,8124.5,8064.5,8094.75,4530.25,4538.75,4478.75,4509.0
2016-06-06,8096.75,8122.25,8089.75,8111.25,4511.0,4536.5,4504.0,4525.5
2016-06-07,8110.25,8131.25,8097.0,8100.0,4524.5,4545.5,4511.25,4514.25
2016-06-08,8098.25,8116.0,8089.75,8104.75,4512.5,4530.25,4504.0,4519.0
2016-06-09,8104.0,8108.25,8079.25,8097.75,4518.25,4522.5,4493.5,4512.0
2016-06-10,8098.75,8100.0,8032.0,8051.5,4513.0,4514.25,4446.25,4465.75
2016-06-13,8044.5,8047.5,8005.0,8012.0,4458.75,4461.75,4419.25,4426.25
2016-06-14,8005.5,8026.0,7977.25,8011.25,4412.25,4432.75,4384.0,4418.0
2016-06-15,8010.75,8029.0,7989.75,7998.75,4417.5,4435.75,4396.5,4405.5
2016-06-16,7996.25,8014.25,7945.75,8010.0,4403.0,4421.0,4352.5,4416.75
2016-06-17,8008.5,8025.75,7946.75,7952.75,4415.25,4432.5,4353.5,4359.5
2016-06-20,7976.25,8030.0,7976.25,7983.25,4383.0,4436.75,4383.0,4390.0
2016-06-21,7991.75,8009.0,7981.5,7993.5,4398.5,4415.75,4388.25,4400.25
2016-06-22,7990.5,8027.25,7984.25,7987.75,4397.25,4434.0,4391.0,4394.5
2016-06-23,8003.0,8072.5,8001.25,8055.75,4409.75,4479.25,4408.0,4462.5
2016-06-24,8076.0,8087.25,7827.75,7855.5,4482.75,4494.0,4234.5,4262.25
2016-06-27,7843.25,7861.0,7761.0,7771.25,4250.0,4267.75,4167.75,4178.0
2016-06-28,7769.5,7877.75,7769.25,7874.25,4176.25,4284.5,4176.0,4281.0
2016-06-29,7874.5,7973.25,7861.5,7956.0,4281.25,4380.0,4268.25,4362.75
2016-06-30,7968.25,8003.75,7931.75,8000.25,4375.0,4410.5,4338.5,4407.0
2016-07-01,7990.25,8039.5,7979.5,8026.5,4397.0,4446.25,4386.25,4433.25
2016-07-05,8032.0,8044.75,7970.75,7997.25,4438.75,4451.5,4377.5,4404.0
2016-07-06,7999.25,8033.75,7959.0,8032.75,4406.0,4440.5,4365.75,4439.5
2016-07-07,8028.0,8054.5,8020.75,8045.5,4434.75,4461.25,4427.5,4452.25
2016-07-08,8045.0,8116.5,8033.0,8110.5,4451.75,4523.25,4439.75,4517.25
2016-07-11,8112.75,8156.75,8109.0,8142.75,4519.5,4563.5,4515.75,4549.5
2016-07-12,8146.0,8175.25,8140.0,8163.0,4552.75,4582.0,4546.75,4569.75
2016-07-13,8165.0,8177.75,8151.75,8154.5,4571.75,4584.5,4558.5,4561.25
2016-07-14,8154.25,8201.5,8146.75,8183.25,4561.0,4608.25,4553.5,4590.0
2016-07-15,8178.25,8196.75,8143.5,8172.5,4585.0,4603.5,4550.25,4579.25
2016-07-18,8173.25,8215.0,8170.25,8201.5,4580.0,4621.75,4577.0,4608.25
2016-07-19,8202.75,8204.5,8181.5,8199.75,4609.5,4611.25,4588.25,4606.5
2016-07-20,8202.25,8252.25,8191.0,8243.75,4609.0,4659.0,4597.75,4650.5
2016-07-21,8247.25,8255.5,8220.0,8231.5,4654.0,4662.25,4626.75,4638.25
2016-07-22,8231.75,8257.75,8221.75,8250.5,4638.5,4664.5,4628.5,4657.25
2016-07-25,8252.5,8262.75,8236.75,8247.0,4659.25,4669.5,4643.5,4653.75
2016-07-26,8251.75,8281.5,8234.25,8257.0,4658.5,4688.25,4641.0,4663.75
2016-07-27,8284.5,8307.25,8270.0,8301.0,4691.25,4714.0,4676.75,4707.75
2016-07-28,8303.5,8325.25,8282.75,8313.0,4710.25,4732.0,4689.5,4719.75
2016-07-29,8325.0,8329.75,8302.25,8320.0,4731.75,4736.5,4709.0,4726.75
2016-08-01,8330.75,8353.5,8314.25,8337.75,4737.5,4760.25,4721.0,4744.5
2016-08-02,8342.5,8352.75,8275.0,8307.5,4749.25,4759.5,4681.75,4714.25
2016-08-03,8306.5,8322.5,8291.25,8321.5,4713.25,4729.25,4698.0,4728.25
2016-08-04,8319.75,8340.25,8308.25,8337.0,4726.5,4747.0,4715.0,4743.75
2016-08-05,8338.25,8391.0,8335.75,8376.25,4745.0,4797.75,4742.5,4783.0
2016-08-08,8378.0,8394.0,8359.5,8372.5,4784.75,4800.75,4766.25,4779.25
2016-08-09,8373.75,8401.0,8370.75,8385.0,4780.5,4807.75,4777.5,4791.75
2016-08-10,8386.75,8393.5,8360.5,8374.75,4793.5,4800.25,4767.25,4781.5
2016-08-11,8375.5,8404.25,8369.0,8393.25,4782.25,4811.0,4775.75,4800.0
2016-08-12,8393.25,8400.0,8380.25,8397.5,4800.0,4806.75,4787.0,4804.25
2016-08-15,8400.0,8428.5,8398.25,8416.0,4806.75,4835.25,4805.0,4822.75
2016-08-16,8416.0,8417.75,8389.75,8391.75,4822.75,4824.5,4796.5,4798.5
2016-08-17,8394.0,8403.0,8365.25,8397.25,4800.75,4809.75,4772.0,4804.0
2016-08-18,8401.5,8407.25,8386.0,8401.75,4808.25,4814.0,4792.75,4808.5
2016-08-19,8401.25,8410.0,8378.25,8400.25,4808.0,4816.75,4785.0,4807.0
2016-08-22,8402.5,8411.25,8382.75,8405.0,4809.25,4818.0,4789.5,4811.75
2016-08-23,8402.5,8430.0,8401.0,8410.25,4809.25,4836.75,4807.75,4817.0
2016-08-24,8411.75,8416.75,8364.0,8379.5,4818.5,4823.5,4770.75,4786.25
2016-08-25,8379.75,8387.25,8361.5,8375.5,4786.5,4794.0,4768.25,4782.25
2016-08-26,8376.75,8410.75,8350.5,8379.0,4783.5,4817.5,4757.25,4785.75
2016-08-29,8379.25,8399.0,8367.25,8386.5,4786.0,4805.75,4774.0,4793.25
2016-08-30,8388.25,8391.75,8353.0,8369.25,4795.0,4798.5,4759.75,4776.0
2016-08-31,8371.5,8372.5,8344.75,8367.0,4778.25,4779.25,4751.5,4773.75
2016-09-01,8367.25,8388.5,8342.75,8370.75,4774.0,4795.25,4749.5,4777.5
2016-09-02,8370.75,8411.0,8367.5,8388.5,4777.5,4817.75,4774.25,4795.25
2016-09-06,8394.5,8424.75,8375.5,8420.75,4801.25,4831.5,4782.25,4827.5
2016-09-07,8423.5,8432.75,8405.75,8422.0,4830.25,4839.5,4812.5,4828.75
2016-09-08,8421.0,8430.25,8382.75,8389.25,4827.75,4837.0,4789.5,4796.0
2016-09-09,8389.25,8391.25,8258.25,8264.25,4796.0,4798.0,4665.0,4671.0
2016-09-12,8264.25,8365.25,8222.25,8360.0,4671.0,4772.0,4629.0,4766.75
2016-09-13,8354.5,8357.5,8292.0,8320.25,4758.25,4761.25,4695.75,4724.0
2016-09-14,8324.75,8364.0,8316.5,8324.75,4728.5,4767.75,4720.25,4728.5
2016-09-15,8325.25,8419.75,8312.5,8410.0,4729.0,4823.5,4716.25,4813.75
2016-09-16,8405.75,8415.75,8385.0,8410.5,4809.5,4819.5,4788.75,4814.25
2016-09-19,8411.0,8438.0,8378.75,8390.5,4814.75,4841.75,4782.5,4794.25
2016-09-20,8393.0,8416.75,8386.25,8394.75,4796.75,4820.5,4790.0,4798.5
2016-09-21,8396.25,8450.75,8384.75,8446.25,4800.0,4854.5,4788.5,4850.0
2016-09-22,8445.25,8488.5,8439.0,8482.5,4849.0,4892.25,4842.75,4886.25
2016-09-23,8483.5,8486.0,8444.5,8452.75,4887.25,4889.75,4848.25,4856.5
2016-09-26,8448.25,8455.75,8403.75,8411.25,4852.0,4859.5,4807.5,4815.0
2016-09-27,8410.0,8460.75,8397.0,8457.0,4813.75,4864.5,4800.75,4860.75
2016-09-28,8453.75,8469.5,8441.0,8464.5,4857.5,4873.25,4844.75,4868.25
2016-09-29,8463.0,8472.75,8408.75,8440.5,4866.75,4876.5,4812.5,4844.25
2016-09-30,8435.5,8481.75,8408.0,8466.5,4839.25,4885.5,4811.75,4870.25
2016-10-03,8463.5,8475.75,8439.0,8462.0,4867.25,4879.5,4842.75,4865.75
2016-10-04,8463.0,8484.25,8432.5,8453.75,4866.75,4888.0,4836.25,4857.5
2016-10-05,8452.75,8484.75,8445.5,8469.75,4856.5,4888.5,4849.25,4873.5
2016-10-06,8470.25,8477.25,8441.75,8468.25,4874.0,4881.0,4845.5,4872.0
2016-10-07,8466.5,8480.0,8431.0,8455.25,4870.25,4883.75,4834.75,4859.0
2016-10-10,8464.25,8497.75,8458.5,8489.5,4868.0,4901.5,4862.25,4893.25
2016-10-11,8488.25,8493.5,8394.25,8423.25,4892.0,4897.25,4798.0,4827.0
2016-10-12,8418.5,8438.25,8396.5,8409.75,4822.25,4842.0,4800.25,4813.5
2016-10-13,8401.0,8409.25,8350.75,8392.25,4804.75,4813.0,4754.5,4796.0
2016-10-14,8392.25,8437.25,8382.5,8400.5,4796.0,4841.0,4786.25,4804.25
2016-10-17,8399.75,8406.75,8377.25,8399.5,4803.5,4810.5,4781.0,4803.25
2016-10-18,8398.5,8453.0,8396.0,8423.25,4802.25,4856.75,4799.75,4827.0
2016-10-19,8420.0,8436.5,8407.25,8426.5,4823.75,4840.25,4811.0,4830.25
2016-10-20,8424.5,8443.5,8395.0,8440.0,4828.25,4847.25,4798.75,4843.75
2016-10-21,8440.5,8445.25,8411.0,8439.5,4844.25,4849.0,4814.75,4843.25
2016-10-24,8443.5,8505.0,8439.0,8499.0,4847.25,4908.75,4842.75,4902.75
2016-10-25,8502.5,8515.75,8469.75,8482.25,4906.25,4919.5,4873.5,4886.0
2016-10-26,8470.25,8478.0,8435.75,8450.0,4874.0,4881.75,4839.5,4853.75
2016-10-27,8448.25,8476.5,8400.5,8403.25,4852.0,4880.25,4804.25,4807.0
2016-10-28,8414.5,8439.5,8382.75,8402.25,4818.25,4843.25,4786.5,4806.0
2016-10-31,8391.5,8426.25,8384.5,8393.0,4795.25,4830.0,4788.25,4796.75
2016-11-01,8399.0,8413.25,8315.0,8353.5,4802.75,4817.0,4718.75,4757.25
2016-11-02,8350.75,8364.75,8304.5,8313.0,4754.5,4768.5,4708.25,4716.75
2016-11-03,8296.25,8325.75,8264.5,8270.75,4700.0,4729.5,4668.25,4674.5
2016-11-04,8267.5,8291.75,8247.5,8254.0,4671.25,4695.5,4651.25,4657.75
2016-11-07,8306.0,8378.0,8306.0,8372.0,4709.75,4781.75,4709.75,4775.75
2016-11-08,8373.75,8418.75,8349.0,8398.5,4777.5,4822.5,4752.75,4802.25
2016-11-09,8403.5,8433.75,8154.75,8416.75,4807.25,4837.5,4558.5,4820.5
2016-11-10,8413.75,8476.0,8275.5,8340.0,4817.5,4879.75,4679.25,4743.75
2016-11-11,8338.0,8354.25,8278.0,8344.25,4741.75,4758.0,4681.75,4748.0
2016-11-14,8349.25,8380.75,8269.0,8290.75,4753.0,4784.5,4672.75,4694.5
2016-11-15,8289.0,8375.5,8284.25,8362.25,4692.75,4779.25,4688.0,4766.0
2016-11-16,8361.25,8391.0,8332.5,8379.5,4765.0,4794.75,4736.25,4783.25
2016-11-17,8377.75,8427.75,8374.25,8424.75,4781.5,4831.5,4778.0,4828.5
2016-11-18,8425.0,8436.75,8399.25,8404.75,4828.75,4840.5,4803.0,4808.5
2016-11-21,8409.75,8458.25,8399.5,8450.25,4813.5,4862.0,4803.25,4854.0
2016-11-22,8454.25,8481.0,8453.25,8471.0,4858.0,4884.75,4857.0,4874.75
2016-11-23,8473.5,8478.75,8426.5,8445.75,4877.25,4882.5,4830.25,4849.5
2016-11-25,8446.75,8466.25,8435.75,8464.75,4850.5,4870.0,4839.5,4868.5
2016-11-28,8460.5,8476.0,8439.0,8457.25,4864.25,4879.75,4842.75,4861.0
2016-11-29,8457.25,8494.0,8443.75,8471.25,4861.0,4897.75,4847.5,4875.0
2016-11-30,8468.75,8481.75,8408.75,8412.25,4872.5,4885.5,4812.5,4816.0
2016-12-01,8415.25,8423.75,8319.0,8332.75,4819.0,4827.5,4722.75,4736.5
2016-12-02,8331.75,8355.25,8303.5,8334.75,4735.5,4759.0,4707.25,4738.5
2016-12-05,8315.25,8392.0,8297.75,8376.75,4719.0,4795.75,4701.5,4780.5
2016-12-06,8377.0,8392.75,8364.0,8383.0,4780.75,4796.5,4767.75,4786.75
2016-12-07,8385.0,8451.0,8359.75,8438.0,4788.75,4854.75,4763.5,4841.75
2016-12-08,8440.75,8465.75,8432.25,8459.25,4844.5,4869.5,4836.0,4863.0
2016-12-09,8457.5,8493.75,8448.75,8490.0,4861.25,4897.5,4852.5,4893.75
2016-12-12,8495.25,8513.25,8448.75,8464.0,4899.0,4917.0,4852.5,4867.75
2016-12-13,8463.25,8559.25,8457.25,8535.25,4865.5,4961.5,4859.5,4937.5
2016-12-14,8535.25,8555.25,8508.25,8530.25,4937.5,4957.5,4910.5,4932.5
2016-12-15,8528.5,8559.5,8516.0,8532.5,4930.75,4961.75,4918.25,4934.75
2016-12-16,8537.75,8549.5,8502.0,8513.5,4940.0,4951.75,4904.25,4915.75
2016-12-19,8513.5,8564.0,8510.25,8536.5,4915.75,4966.25,4912.5,4938.75
2016-12-20,8537.25,8561.0,8536.25,8553.75,4939.5,4963.25,4938.5,4956.0
2016-12-21,8553.75,8557.75,8537.0,8547.25,4956.0,4960.0,4939.25,4949.5
2016-12-22,8545.75,8550.75,8514.75,8534.25,4948.0,4953.0,4917.0,4936.5
2016-12-23,8531.5,8541.5,8520.5,8540.0,4933.75,4943.75,4922.75,4942.25
2016-12-27,8539.75,8592.25,8537.75,8559.0,4942.0,4994.5,4940.0,4961.25
2016-12-28,8559.0,8577.0,8518.0,8521.5,4961.25,4979.25,4920.25,4923.75
2016-12-29,8521.5,8531.25,8499.0,8516.25,4923.75,4933.5,4901.25,4918.5
2016-12-30,8518.25,8537.75,8447.75,8461.75,4920.5,4940.0,4850.0,4864.0
2017-01-03,8474.5,8525.25,8474.5,8504.0,4876.75,4927.5,4876.75,4906.25
2017-01-04,8504.25,8540.25,8500.75,8531.25,4906.5,4942.5,4903.0,4933.5
2017-01-05,8532.5,8562.0,8518.25,8559.75,4934.75,4964.25,4920.5,4962.0
2017-01-06,8560.25,8615.25,8550.25,8601.75,4962.5,5017.5,4952.5,5004.0
2017-01-09,8602.25,8627.25,8600.25,8619.75,5004.5,5029.5,5002.5,5022.0
2017-01-10,8619.75,8644.75,8605.0,8629.0,5022.0,5047.0,5007.25,5031.25
2017-01-11,8630.5,8646.0,8605.25,8644.25,5032.75,5048.25,5007.5,5046.5
2017-01-12,8642.25,8642.5,8588.0,8632.5,5044.5,5044.75,4990.25,5034.75
2017-01-13,8633.0,8661.0,8633.0,8659.0,5035.25,5063.25,5035.25,5061.25
2017-01-17,8654.0,8656.75,8622.75,8638.0,5056.25,5059.0,5025.0,5040.25
2017-01-18,8638.25,8655.0,8631.75,8652.25,5040.5,5057.25,5034.0,5054.5
2017-01-19,8651.0,8672.5,8634.25,8651.25,5053.25,5074.75,5036.5,5053.5
2017-01-20,8653.25,8680.75,8642.5,8656.0,5055.5,5083.0,5044.75,5058.25
2017-01-23,8656.75,8667.5,8628.0,8661.25,5059.0,5069.75,5030.25,5063.5
2017-01-24,8661.5,8701.75,8657.75,8694.0,5063.75,5104.0,5060.0,5096.25
2017-01-25,8697.75,8747.75,8697.5,8744.25,5100.0,5150.0,5099.75,5146.5
2017-01-26,8746.0,8766.25,8739.5,8745.5,5148.25,5168.5,5141.75,5147.75
2017-01-27,8742.0,8765.25,8737.0,8760.25,5144.25,5167.5,5139.25,5162.5
2017-01-30,8744.0,8752.25,8692.25,8722.25,5146.25,5154.5,5094.5,5124.5
2017-01-31,8721.25,8732.75,8681.0,8710.5,5123.5,5135.0,5083.25,5112.75
2017-02-01,8729.75,8756.0,8720.75,8746.25,5132.0,5158.25,5123.0,5148.5
2017-02-02,8745.5,8755.25,8717.25,8728.75,5147.75,5157.5,5119.5,5131.0
2017-02-03,8727.25,8760.0,8717.5,8752.75,5129.5,5162.25,5119.75,5155.0
2017-02-06,8755.0,8761.25,8738.0,8755.5,5157.25,5163.5,5140.25,5157.75
2017-02-07,8754.75,8789.75,8752.0,8774.5,5157.0,5192.0,5154.25,5176.75
2017-02-08,8772.75,8794.75,8761.25,8789.0,5175.0,5197.0,5163.5,5191.25
2017-02-09,8787.5,8817.0,8784.0,8810.0,5189.75,5219.25,5186.25,5212.25
2017-02-10,8809.0,8830.25,8807.5,8824.5,5211.25,5232.5,5209.75,5226.75
2017-02-13,8827.0,8859.25,8824.5,8857.0,5229.25,5261.5,5226.75,5259.25
2017-02-14,8857.0,8875.75,8837.5,8873.75,5259.25,5278.0,5239.75,5276.0
2017-02-15,8872.25,8911.25,8863.0,8907.75,5274.5,5313.5,5265.25,5310.0
2017-02-16,8910.75,8914.75,8886.25,8898.25,5313.0,5317.0,5288.5,5300.5
2017-02-17,8898.0,8926.5,8884.5,8923.5,5300.25,5328.75,5286.75,5325.75
2017-02-21,8921.25,8951.5,8918.25,8941.5,5323.5,5353.75,5320.5,5343.75
2017-02-22,8943.25,8953.25,8934.0,8948.75,5345.5,5355.5,5336.25,5351.0
2017-02-23,8950.25,8959.0,8908.5,8929.75,5352.5,5361.25,5310.75,5332.0
2017-02-24,8927.0,8942.25,8896.75,8941.0,5329.25,5344.5,5299.0,5343.25
2017-02-27,8937.75,8950.25,8921.0,8945.25,5340.0,5352.5,5323.25,5347.5
2017-02-28,8942.75,8947.75,8914.75,8930.0,5345.0,5350.0,5317.0,5332.25
2017-03-01,8932.25,8997.75,8929.75,8983.75,5334.5,5400.0,5332.0,5386.0
2017-03-02,8980.5,8991.5,8954.0,8962.5,5382.75,5393.75,5356.25,5364.75
2017-03-03,8956.5,8971.25,8942.0,8969.75,5358.75,5373.5,5344.25,5372.0
2017-03-06,8966.75,8972.25,8936.75,8958.75,5369.0,5374.5,5339.0,5361.0
2017-03-07,8952.5,8972.0,8939.25,8947.5,5354.75,5374.25,5341.5,5349.75
2017-03-08,8947.75,8975.0,8931.5,8960.75,5350.0,5377.25,5333.75,5363.0
2017-03-09,8960.0,8969.75,8933.25,8964.5,5362.25,5372.0,5335.5,5366.75
2017-03-10,8967.75,8993.0,8960.75,8979.75,5370.0,5395.25,5363.0,5382.0
2017-03-13,8978.75,8994.25,8969.5,8993.25,5381.0,5396.5,5371.75,5395.5
2017-03-14,8993.25,8994.5,8957.5,8979.5,5399.25,5400.5,5363.5,5385.5
2017-03-15,8980.5,9025.5,8974.0,9013.25,5386.5,5431.5,5380.0,5419.25
2017-03-16,9011.0,9034.0,8996.25,9009.0,5417.0,5440.0,5402.25,5415.0
2017-03-17,9009.75,9019.25,9000.5,9002.5,5415.75,5425.25,5406.5,5408.5
2017-03-20,9001.25,9022.0,8990.0,9012.5,5407.25,5428.0,5396.0,5418.5
2017-03-21,9009.75,9035.0,8924.0,8932.25,5415.75,5441.0,5330.0,5338.25
2017-03-22,8928.25,8970.25,8909.0,8959.75,5334.25,5376.25,5315.0,5365.75
2017-03-23,8959.5,8972.5,8941.25,8948.5,5365.5,5378.5,5347.25,5354.5
2017-03-24,8951.0,8989.0,8941.5,8972.75,5357.0,5395.0,5347.5,5378.75
2017-03-27,8954.0,8979.75,8911.25,8973.0,5360.0,5385.75,5317.25,5379.0
2017-03-28,8976.5,9018.75,8957.5,8999.0,5382.5,5424.75,5363.5,5405.0
2017-03-29,9003.0,9031.5,8998.75,9030.0,5409.0,5437.5,5404.75,5436.0
2017-03-30,9030.0,9045.0,9020.5,9031.5,5436.0,5451.0,5426.5,5437.5
2017-03-31,9034.75,9046.75,9015.0,9032.5,5440.75,5452.75,5421.0,5438.5
2017-04-03,9030.75,9049.0,8997.25,9028.5,5436.75,5455.0,5403.25,5434.5
2017-04-04,9026.75,9042.0,9000.75,9038.0,5432.75,5448.0,5406.75,5444.0
2017-04-05,9041.0,9075.25,9003.0,9010.25,5447.0,5481.25,5409.0,5416.25
2017-04-06,9008.0,9031.25,8984.0,9016.75,5414.0,5437.25,5390.0,5422.75
2017-04-07,9020.75,9030.0,8976.75,9015.25,5426.75,5436.0,5382.75,5421.25
2017-04-10,9014.75,9037.75,8999.75,9016.25,5420.75,5443.75,5405.75,5422.25
2017-04-11,9020.75,9023.25,8952.0,8995.75,5426.75,5429.25,5358.0,5401.75
2017-04-12,8996.75,9006.75,8963.0,8966.75,5402.75,5412.75,5369.0,5372.75
2017-04-13,8963.0,8993.5,8941.5,8953.0,5369.0,5399.5,5347.5,5359.0
2017-04-17,8946.75,8993.5,8941.75,8989.25,5352.75,5399.5,5347.75,5395.25
2017-04-18,8991.5,8999.25,8969.5,8983.25,5397.5,5405.25,5375.5,5389.25
2017-04-19,8983.75,9024.75,8982.75,8991.75,5389.75,5430.75,5388.75,5397.75
2017-04-20,8992.0,9048.75,8988.5,9036.75,5398.0,5454.75,5394.5,5442.75
2017-04-21,9039.0,9048.75,9021.5,9036.0,5445.0,5454.75,5427.5,5442.0
2017-04-24,9065.0,9106.75,9065.0,9098.0,5471.0,5512.75,5471.0,5504.0
2017-04-25,9096.0,9151.25,9093.0,9142.25,5502.0,5557.25,5499.0,5548.25
2017-04-26,9140.75,9156.5,9129.0,9130.25,5546.75,5562.5,5535.0,5536.25
2017-04-27,9129.25,9193.0,9128.25,9185.0,5535.25,5599.0,5534.25,5591.0
2017-04-28,9178.5,9191.75,9165.75,9174.5,5584.5,5597.75,5571.75,5580.5
2017-05-01,9175.0,9231.25,9167.5,9224.75,5581.0,5637.25,5573.5,5630.75
2017-05-02,9223.0,9235.75,9216.5,9233.75,5629.0,5641.75,5622.5,5639.75
2017-05-03,9215.0,9225.0,9200.0,9207.25,5621.0,5631.0,5606.0,5613.25
2017-05-04,9203.0,9228.0,9197.75,9219.75,5609.0,5634.0,5603.75,5625.75
2017-05-05,9221.0,9243.5,9206.5,9242.25,5627.0,5649.5,5612.5,5648.25
2017-05-08,9252.25,9254.5,9228.5,9249.5,5658.25,5660.5,5634.5,5655.5
2017-05-09,9248.25,9281.75,9244.75,9270.25,5654.25,5687.75,5650.75,5676.25
2017-05-10,9272.5,9273.75,9252.25,9269.5,5678.5,5679.75,5658.25,5675.5
2017-05-11,9268.75,9270.25,9230.25,9264.75,5674.75,5676.25,5636.25,5670.75
2017-05-12,9264.0,9283.75,9250.5,9283.0,5670.0,5689.75,5656.5,5689.0
2017-05-15,9283.5,9300.5,9276.5,9295.25,5689.5,5706.5,5682.5,5701.25
2017-05-16,9299.0,9321.25,9290.25,9318.25,5705.0,5727.25,5696.25,5724.25
2017-05-17,9317.5,9318.0,9168.75,9172.75,5723.5,5724.0,5574.75,5578.75
2017-05-18,9169.5,9242.5,9144.5,9224.5,5575.5,5648.5,5550.5,5630.5
2017-05-19,9225.5,9270.5,9216.0,9247.25,5631.5,5676.5,5622.0,5653.25
2017-05-22,9246.75,9298.25,9242.75,9296.0,5652.75,5704.25,5648.75,5702.0
2017-05-23,9295.5,9312.5,9282.5,9305.5,5701.5,5718.5,5688.5,5711.5
2017-05-24,9303.5,9328.5,9299.25,9325.25,5709.5,5734.5,5705.25,5731.25
2017-05-25,9325.5,9389.5,9325.25,9376.0,5731.5,5795.5,5731.25,5782.0
2017-05-26,9375.25,9390.5,9366.75,9386.25,5781.25,5796.5,5772.75,5792.25
2017-05-30,9387.0,9397.5,9372.25,9386.0,5793.0,5803.5,5778.25,5792.0
2017-05-31,9386.5,9413.25,9357.75,9387.25,5792.5,5819.25,5763.75,5793.25
2017-06-01,9398.75,9418.0,9374.5,9416.0,5804.75,5824.0,5780.5,5822.0
2017-06-02,9417.75,9480.75,9416.0,9480.0,5823.75,5886.75,5822.0,5886.0
2017-06-05,9472.25,9485.25,9466.75,9474.75,5878.25,5891.25,5872.75,5880.75
2017-06-06,9474.25,9487.25,9442.5,9457.25,5880.25,5893.25,5848.5,5863.25
2017-06-07,9456.25,9478.75,9439.75,9473.75,5862.25,5884.75,5845.75,5879.75
2017-06-08,9471.75,9491.75,9447.5,9479.0,5877.75,5897.75,5853.5,5885.0
2017-06-09,9466.5,9492.75,9254.25,9334.5,5872.5,5898.75,5660.25,5740.5
2017-06-12,9334.5,9340.5,9228.5,9305.0,5740.5,5746.5,5634.5,5711.0
2017-06-13,9306.75,9354.25,9300.75,9345.0,5721.0,5768.5,5715.0,5759.25
