rule,date,equity,pre_rebalance_leverage,post_rebalance_leverage,contracts_fractional,rebalanced
Weekly,2021-02-16,86.82735846839668,3.015980971604963,3.015980971604963,0.00951025624940195,False
Weekly,2021-02-17,85.53396361847801,3.0464654633308275,3.0464654633308275,0.00951025624940195,False
Weekly,2021-02-18,84.25789662039115,3.0775352494787898,3.0775352494787898,0.00951025624940195,False
Weekly,2021-02-19,83.18009244005236,3.1043783447326887,3.0,0.009190493419275084,True
Weekly,2021-02-22,76.70871022810094,3.1688026623950556,3.1688026623950556,0.009190493419275084,False
Weekly,2021-02-23,76.1159234025577,3.1856931839574294,3.1856931839574294,0.009190493419275084,False
Weekly,2021-02-24,78.1318738916352,3.129374412106235,3.129374412106235,0.009190493419275084,False
Weekly,2021-02-25,69.49351393197331,3.3939890864699684,3.3939890864699684,0.009190493419275084,False
Weekly,2021-02-26,70.9502071389284,3.3448376071380355,3.0,0.008242995175307305,True
Weekly,2021-03-01,77.0235425350235,2.842375501737335,2.842375501737335,0.008242995175307305,False
Weekly,2021-03-02,73.32243770131052,2.935373294619943,2.935373294619943,0.008242995175307305,False
Weekly,2021-03-03,67.17004223442542,3.11256627469791,3.11256627469791,0.008242995175307305,False
Weekly,2021-03-04,63.43184392242356,3.237065125649271,3.237065125649271,0.008242995175307305,False
Weekly,2021-03-05,66.87329440811436,3.1219407111677038,3.0,0.007921029838094684,True
Weekly,2021-03-08,61.062523122557735,3.1903982736188565,3.1903982736188565,0.007921029838094684,False
Weekly,2021-03-09,68.84889545340481,2.9426781555410924,2.9426781555410924,0.007921029838094684,False
Weekly,2021-03-10,68.22313409619532,2.9604969341026073,2.9604969341026073,0.007921029838094684,False
Weekly,2021-03-11,72.96547378850916,2.8329995604358214,2.8329995604358214,0.007921029838094684,False
Weekly,2021-03-12,71.14217238766913,2.880053728265244,3.0,0.008250918821780934,True
Weekly,2021-03-15,73.53493884598561,2.934921644163519,2.934921644163519,0.008250918821780934,False
Weekly,2021-03-16,74.72307115632206,2.9021127019765176,2.9021127019765176,0.008250918821780934,False
Weekly,2021-03-17,75.51679229907542,2.8820442454572075,2.8820442454572075,0.008250918821780934,False
Weekly,2021-03-18,68.75817198597467,3.067117020916832,3.067117020916832,0.008250918821780934,False
Weekly,2021-03-19,69.82666597339531,3.0354858084372607,3.0,0.00815446291876624,True
Weekly,2021-03-22,73.53286936997456,2.8991960077626837,2.8991960077626837,0.00815446291876624,False
Weekly,2021-03-23,72.47016080756137,2.926969725342115,2.926969725342115,0.00815446291876624,False
Weekly,2021-03-24,69.00332934623005,3.023859850565172,3.023859850565172,0.00815446291876624,False
Weekly,2021-03-25,68.62006958904803,3.035163599447144,3.035163599447144,0.00815446291876624,False
Weekly,2021-03-26,71.82069628466378,2.944468308489252,3.0,0.008308253373204209,True
Weekly,2021-03-29,71.45097900955619,3.0103488372093024,3.0103488372093024,0.008308253373204209,False
Weekly,2021-03-30,70.35550026796898,3.0415749613304786,3.0415749613304786,0.008308253373204209,False
Weekly,2021-03-31,73.86425881505613,2.944670706415648,2.944670706415648,0.008308253373204209,False
Weekly,2021-04-01,77.62966297480436,2.85026876784186,3.0,0.008744705201427345,True
Weekly,2021-04-05,82.3367803637645,2.885738110942076,2.885738110942076,0.008744705201427345,False
Weekly,2021-04-06,82.05940791193144,2.892188783782708,2.892188783782708,0.008744705201427345,False
Weekly,2021-04-07,82.66716492343065,2.878277686172318,2.878277686172318,0.008744705201427345,False
Weekly,2021-04-08,85.17467557737281,2.8229052853559677,2.8229052853559677,0.008744705201427345,False
Weekly,2021-04-09,86.59780059988344,2.7930247591831394,3.0,0.009392725760137761,True
Weekly,2021-04-12,86.20800248083772,3.0090432003486534,3.0090432003486534,0.009392725760137761,False
Weekly,2021-04-13,89.34517288472374,2.938499816025091,2.938499816025091,0.009392725760137761,False
Weekly,2021-04-14,86.02014796563498,3.013430635680358,3.013430635680358,0.009392725760137761,False
Weekly,2021-04-15,90.07061643447247,2.9228102129917777,2.9228102129917777,0.009392725760137761,False
Weekly,2021-04-16,90.36179093303674,2.916614305475767,3.0,0.009661262796219048,True
Weekly,2021-04-19,87.79966057073831,3.0584397142761324,3.0584397142761324,0.009661262796219048,False
Weekly,2021-04-20,85.80944043471719,3.1061821089052493,3.1061821089052493,0.009661262796219048,False
Weekly,2021-04-21,88.22475613377195,3.0485214823913744,3.0485214823913744,0.009661262796219048,False
Weekly,2021-04-22,84.96575827048035,3.127019200860006,3.127019200860006,0.009661262796219048,False
Weekly,2021-04-23,88.38101466894378,3.044826028914626,3.0000000000000004,0.009519029367661067,True
Weekly,2021-04-26,89.98283702571702,2.964473768411288,2.964473768411288,0.009519029367661067,False
Weekly,2021-04-27,88.8759190967607,2.9888639828832058,2.9888639828832058,0.009519029367661067,False
Weekly,2021-04-28,87.71263734276141,3.0153177407292446,3.0153177407292446,0.009519029367661067,False
Weekly,2021-04-29,88.87871844029989,2.9888769463046847,2.9888769463046847,0.009519029367661067,False
Weekly,2021-04-30,86.91493764357901,3.0337375902574917,2.9999999999999996,0.009413170141903862,True
Weekly,2021-05-03,85.78535722655054,3.026335040234089,3.026335040234089,0.009413170141903862,False
Weekly,2021-05-04,80.99726157515587,3.1461970087120315,3.1461970087120315,0.009413170141903862,False
Weekly,2021-05-05,80.15621678023683,3.1686395263039953,3.1686395263039953,0.009413170141903862,False
Weekly,2021-05-06,82.16592860553331,3.1155963662644828,3.1155963662644828,0.009413170141903862,False
Weekly,2021-05-07,84.26802292421411,3.062898709965671,3.0000000000000004,0.009219864285367798,True
Weekly,2021-05-10,77.75879873874445,3.1674209038989787,3.1674209038989787,0.009219864285367798,False
Weekly,2021-05-11,77.56057165660904,3.1729603360145817,3.1729603360145817,0.009219864285367798,False
Weekly,2021-05-12,71.14733443083071,3.3689078268945076,3.3689078268945076,0.009219864285367798,False
Weekly,2021-05-13,73.02357681290306,3.3080419331923925,3.3080419331923925,0.009219864285367798,False
Weekly,2021-05-14,78.31116898056149,3.1522022923411033,3.0,0.008774688389545248,True
Weekly,2021-05-17,76.8516627922725,3.0379060842403245,3.0379060842403245,0.008774688389545248,False
Weekly,2021-05-18,75.24589481698573,3.0813955574491207,3.0813955574491207,0.008774688389545248,False
Weekly,2021-05-19,75.61743361286824,3.0712451680795017,3.0712451680795017,0.008774688389545248,False
Weekly,2021-05-20,80.05742593797814,2.9563737174683054,2.9563737174683054,0.008774688389545248,False
Weekly,2021-05-21,78.63315450039633,2.9917329047573995,2.9999999999999996,0.008798935602431517,True
Weekly,2021-05-24,82.67875246349341,2.9022132796701134,2.9022132796701134,0.008798935602431517,False
Weekly,2021-05-25,83.04830775879553,2.8937486521627376,2.8937486521627376,0.008798935602431517,False
Weekly,2021-05-26,83.8226140918095,2.8762552634108647,2.8762552634108647,0.008798935602431517,False
Weekly,2021-05-27,83.21744079680911,2.8898234149887108,2.8898234149887108,0.008798935602431517,False
Weekly,2021-05-28,83.58699609211124,2.88146811712126,3.0,0.009160888038444222,True
Weekly,2021-06-01,82.88902111100482,3.016917534766622,3.016917534766622,0.009160888038444222,False
Weekly,2021-06-02,83.34706551292703,3.0058333078624933,3.0058333078624933,0.009160888038444222,False
Weekly,2021-06-03,80.69956886981664,3.071638330411891,3.071638330411891,0.009160888038444222,False
Weekly,2021-06-04,85.05748388434417,2.965421727610381,3.0,0.009267708487952222,True
Weekly,2021-06-07,85.73942254154079,2.984246011986621,2.984246011986621,0.009267708487952222,False
Weekly,2021-06-08,85.8738043146161,2.9811409149266206,2.9811409149266206,0.009267708487952222,False
Weekly,2021-06-09,85.92477671129983,2.979965660192572,2.979965660192572,0.009267708487952222,False
Weekly,2021-06-10,88.62167988129393,2.919712055514741,2.919712055514741,0.009267708487952222,False
Weekly,2021-06-11,89.26801647763426,2.905735662671968,3.0,0.009568360199114022,True
Weekly,2021-06-14,91.75830196588781,2.9457976624868145,2.9457976624868145,0.009568360199114022,False
Weekly,2021-06-15,89.93074516785703,2.983743865827106,2.983743865827106,0.009568360199114022,False
Weekly,2021-06-16,88.99988996008568,3.004415062358617,3.004415062358617,0.009568360199114022,False
Weekly,2021-06-17,92.5043642547324,2.928555861336636,2.928555861336636,0.009568360199114022,False
Weekly,2021-06-18,90.19097259244623,2.977946274100001,3.0000000000000004,0.009639220440945447,True
Weekly,2021-06-21,92.01534818478719,2.960423179772901,2.960423179772901,0.009639220440945447,False
Weekly,2021-06-22,94.48780822788969,2.909124836944691,2.909124836944691,0.009639220440945447,False
Weekly,2021-06-23,94.57938082207866,2.907276405368696,2.907276405368696,0.009639220440945447,False
Weekly,2021-06-24,96.345947556139,2.872228329765903,2.872228329765903,0.009639220440945447,False
Weekly,2021-06-25,96.05195133269017,2.877958854245084,3.0,0.01004797593967747,True
Weekly,2021-06-28,99.53094471753113,2.930169129578948,2.930169129578948,0.01004797593967747,False
Weekly,2021-06-29,100.54579028743855,2.9106872240240222,2.9106872240240222,0.01004797593967747,False
Weekly,2021-06-30,100.26444696112758,2.916048636922008,2.916048636922008,0.01004797593967747,False
Weekly,2021-07-01,100.2621091416106,2.9160164135771027,2.9160164135771027,0.01004797593967747,False
Weekly,2021-07-02,103.57499992192609,2.8548087104778643,3.0000000000000004,0.010559000926540763,True
Weekly,2021-07-06,104.87103594019382,2.9753595316646915,2.9753595316646915,0.010559000926540763,False
Weekly,2021-07-07,105.43594248976375,2.964775915576647,2.964775915576647,0.010559000926540763,False
Weekly,2021-07-08,103.54322127600928,3.0006148054328072,3.0006148054328072,0.010559000926540763,False
Weekly,2021-07-09,105.61806495807454,2.9613131671103647,2.9999999999999996,0.01069694456210876,True
Weekly,2021-07-12,106.87495594412232,2.9764792233139272,2.9764792233139272,0.01069694456210876,False
Weekly,2021-07-13,106.7840319153444,2.978162147722719,2.978162147722719,0.01069694456210876,False
Weekly,2021-07-14,107.34812887619543,2.967843517170186,2.967843517170186,0.01069694456210876,False
Weekly,2021-07-15,105.12583562017477,3.00936619012856,3.00936619012856,0.01069694456210876,False
Weekly,2021-07-16,102.62275059264132,3.0583769055527417,3.0000000000000004,0.010492766155820319,True
Weekly,2021-07-19,99.89225700937024,3.054745063292192,3.054745063292192,0.010492766155820319,False
Weekly,2021-07-20,103.71162389008883,2.9790753847287252,2.9790753847287252,0.010492766155820319,False
Weekly,2021-07-21,105.9151047828111,2.9379022696716324,2.9379022696716324,0.010492766155820319,False
Weekly,2021-07-22,108.03763897976131,2.8997534754810266,2.8997534754810266,0.010492766155820319,False
Weekly,2021-07-23,111.58617381352747,2.839415995843925,3.0,0.011086187622220904,True
Weekly,2021-07-26,112.0326248047623,2.9919536959506416,2.9919536959506416,0.011086187622220904,False
Weekly,2021-07-27,108.25506225016953,3.0615392497230403,3.0615392497230403,0.011086187622220904,False
Weekly,2021-07-28,109.6685511720027,3.034968616115986,3.034968616115986,0.011086187622220904,False
Weekly,2021-07-29,110.25898729767609,3.0239950865132994,3.0239950865132994,0.011086187622220904,False
Weekly,2021-07-30,108.43258022177382,3.058162965262287,3.0,0.010875340275991557,True
Weekly,2021-08-02,108.36732818011787,3.001204275176878,3.001204275176878,0.010875340275991557,False
Weekly,2021-08-03,110.40101681172828,2.9643402452839482,2.9643402452839482,0.010875340275991557,False
Weekly,2021-08-04,110.99372285676982,2.9538506760728986,2.9538506760728986,0.010875340275991557,False
Weekly,2021-08-05,113.04372449879423,2.918418394343162,2.918418394343162,0.010875340275991557,False
Weekly,2021-08-06,111.48074230787009,2.9452387154519495,3.0000000000000004,0.011077547180405097,True
Weekly,2021-08-09,112.1398563651042,2.988244785063962,2.988244785063962,0.011077547180405097,False
Weekly,2021-08-10,110.3424144886308,3.0207089327880534,3.0207089327880534,0.011077547180405097,False
Weekly,2021-08-11,109.78853712961055,3.030903302403526,3.030903302403526,0.011077547180405097,False
Weekly,2021-08-12,111.09568769689835,3.007007717805443,3.007007717805443,0.011077547180405097,False
Weekly,2021-08-13,112.15107152149271,2.988044732713977,3.0,0.011121868818553728,True
Weekly,2021-08-16,112.31741263811644,2.9971908851267646,2.9971908851267646,0.011121868818553728,False
Weekly,2021-08-17,109.28114245065127,3.0526808901468523,3.0526808901468523,0.011121868818553728,False
Weekly,2021-08-18,105.9835083459501,3.116549227919946,3.116549227919946,0.011121868818553728,False
Weekly,2021-08-19,107.75167301032292,3.081664592019173,3.081664592019173,0.011121868818553728,False
Weekly,2021-08-20,111.28286636021373,3.0156098577688217,3.0,0.01106429811194065,True
Weekly,2021-08-23,116.08362273672505,2.917440832084302,2.917440832084302,0.01106429811194065,False
Weekly,2021-08-24,117.21218114414299,2.898979065136087,2.898979065136087,0.01106429811194065,False
Weekly,2021-08-25,117.40580636110195,2.8958472759607146,2.8958472759607146,0.01106429811194065,False
Weekly,2021-08-26,115.43413593907259,2.928152685693733,2.928152685693733,0.01106429811194065,False
Weekly,2021-08-27,118.79215041604658,2.873647698540127,3.0,0.011550787646197769,True
Weekly,2021-08-30,122.74251979104622,2.9356316070140216,2.9356316070140216,0.011550787646197769,False
Weekly,2021-08-31,122.38662445062043,2.941336919860842,2.941336919860842,0.011550787646197769,False
Weekly,2021-09-01,123.00459158969201,2.93158376831718,2.93158376831718,0.011550787646197769,False
Weekly,2021-09-02,122.83277913354516,2.934132718309854,2.934132718309854,0.011550787646197769,False
Weekly,2021-09-03,123.98045606281606,2.9163814779462753,3.0,0.011881971957590269,True
Weekly,2021-09-07,124.53296775884401,2.991126659775781,2.991126659775781,0.011881971957590269,False
Weekly,2021-09-08,123.23189182948788,3.012148871890467,3.012148871890467,0.011881971957590269,False
Weekly,2021-09-09,121.77635026468307,3.036199242190168,3.036199242190168,0.011881971957590269,False
Weekly,2021-09-10,118.99913975755608,3.0836436356924173,3.0,0.011559674230892991,True
Weekly,2021-09-13,118.8893228523626,3.0018473804469363,3.0018473804469363,0.011559674230892991,False
Weekly,2021-09-14,117.71856133634498,3.0205075178350205,3.0205075178350205,0.011559674230892991,False
Weekly,2021-09-15,120.41774526925849,2.9752175033419195,2.9752175033419195,0.011559674230892991,False
Weekly,2021-09-16,120.72754106209682,2.970072377964177,2.970072377964177,0.011559674230892991,False
Weekly,2021-09-17,116.47622149526552,3.0420555369727076,3.0,0.011399865081749855,True
Weekly,2021-09-20,109.26847372585341,3.1318507362666663,3.1318507362666663,0.011399865081749855,False
Weekly,2021-09-21,109.5906779471114,3.1256595213484437,3.1256595213484437,0.011399865081749855,False
Weekly,2021-09-22,112.77124030491962,3.065708130897854,3.065708130897854,0.011399865081749855,False
Weekly,2021-09-23,115.97208265908868,3.008617785909646,3.008617785909646,0.011399865081749855,False
Weekly,2021-09-24,116.31087208155941,3.0028436739533775,3.0,0.011389069481670445,True
Weekly,2021-09-27,113.48638285010514,3.049776707310954,3.049776707310954,0.011389069481670445,False
Weekly,2021-09-28,103.69178309586856,3.2433961227964194,3.2433961227964194,0.011389069481670445,False
Weekly,2021-09-29,103.13022643564398,3.2555351169951825,3.2555351169951825,0.011389069481670445,False
Weekly,2021-09-30,101.8261779799927,3.2844208823684315,3.2844208823684315,0.011389069481670445,False
Weekly,2021-10-01,103.63134549283747,3.244628266119898,3.0,0.01053039227999771,True
Weekly,2021-10-04,97.30873661397041,3.1301026208068654,3.1301026208068654,0.01053039227999771,False
Weekly,2021-10-05,101.38123177439803,3.044459586067261,3.044459586067261,0.01053039227999771,False
Weekly,2021-10-06,103.56628817249755,3.0013252845679967,3.0013252845679967,0.01053039227999771,False
Weekly,2021-10-07,106.14096908495699,2.9527787708681337,2.9527787708681337,0.01053039227999771,False
Weekly,2021-10-08,104.60353181207732,2.9814802383617405,3.0,0.01059580286111566,True
Weekly,2021-10-11,102.3201362955069,3.044632378322402,3.044632378322402,0.01059580286111566,False
Weekly,2021-10-12,101.31883292513147,3.064838861485367,3.064838861485367,0.01059580286111566,False
Weekly,2021-10-13,103.67110116029914,3.0179882463163272,3.0179882463163272,0.01059580286111566,False
Weekly,2021-10-14,109.44802766283772,2.911550623171465,2.911550623171465,0.01059580286111566,False
Weekly,2021-10-15,111.51745128792614,2.8760014966180845,3.0,0.011052639791991094,True
Weekly,2021-10-18,114.95707114425299,2.940234768635867,2.940234768635867,0.011052639791991094,False
Weekly,2021-10-19,117.34444133932307,2.9007607330086875,2.9007607330086875,0.011052639791991094,False
Weekly,2021-10-20,116.88023046805944,2.9083099463564044,2.9083099463564044,0.011052639791991094,False
Weekly,2021-10-21,119.11839002593763,2.8724540038365163,2.8724540038365163,0.011052639791991094,False
Weekly,2021-10-22,116.07338776324409,2.921574881484211,2.9999999999999996,0.011349330659335513,True
Weekly,2021-10-25,119.59516415942221,2.9410284571367056,2.9410284571367056,0.011349330659335513,False
Weekly,2021-10-26,120.69463556072762,2.923499363161041,2.923499363161041,0.011349330659335513,False
Weekly,2021-10-27,121.65365400144147,2.908336058983174,2.908336058983174,0.011349330659335513,False
Weekly,2021-10-28,125.70186729753128,2.846725579473924,2.846725579473924,0.011349330659335513,False
Weekly,2021-10-29,127.37589356978327,2.8224551539558846,3.0,0.012063253487052113,True
Weekly,2021-11-01,128.72094633358958,2.979101260484513,2.979101260484513,0.012063253487052113,False
Weekly,2021-11-02,130.31751461281902,2.955007318736424,2.955007318736424,0.012063253487052113,False
Weekly,2021-11-03,134.38283103795558,2.8958649171161115,2.8958649171161115,0.012063253487052113,False
Weekly,2021-11-04,139.24286552683694,2.8296168157456822,2.8296168157456822,0.012063253487052113,False
Weekly,2021-11-05,139.74952217329312,2.822983608663829,3.0,0.012819684942586552,True
Weekly,2021-11-08,139.14483296016974,3.008614928320544,3.008614928320544,0.012819684942586552,False
Weekly,2021-11-09,136.17550285177185,3.052565883001118,3.052565883001118,0.012819684942586552,False
Weekly,2021-11-10,130.2207591959404,3.1464257540803993,3.1464257540803993,0.012819684942586552,False
Weekly,2021-11-11,131.3140251948265,3.1284793320298165,3.1284793320298165,0.012819684942586552,False
Weekly,2021-11-12,135.67271807530594,3.060098688947126,3.0,0.012567913239749819,True
Weekly,2021-11-15,135.54703894290844,3.001854398788459,3.001854398788459,0.012567913239749819,False
Weekly,2021-11-16,138.37684625671417,2.960992641251376,2.960992641251376,0.012567913239749819,False
Weekly,2021-11-17,138.6470563913688,2.9571708501550433,2.9571708501550433,0.012567913239749819,False
Weekly,2021-11-18,142.92474998460048,2.8985171582240947,2.8985171582240947,0.012567913239749819,False
Weekly,2021-11-19,145.28123371705357,2.8677229208358628,3.0,0.013147622960819328,True
Weekly,2021-11-22,140.20625125417732,3.072393098274569,3.072393098274569,0.013147622960819328,False
Weekly,2021-11-23,138.35504462205938,3.1001981362187445,3.1001981362187445,0.013147622960819328,False
Weekly,2021-11-24,139.7856358335139,3.078628159377456,3.078628159377456,0.013147622960819328,False
Weekly,2021-11-26,131.49261670705607,3.2097999329385427,3.0,0.012288263974866619,True
Weekly,2021-11-29,139.85314515207085,2.880362290415928,2.880362290415928,0.012288263974866619,False
Weekly,2021-11-30,133.9384313371505,2.9634751630996,2.9634751630996,0.012288263974866619,False
Weekly,2021-12-01,127.04824879828067,3.069883749830617,3.069883749830617,0.012288263974866619,False
Weekly,2021-12-02,129.9667114923115,3.0234035516668074,3.0234035516668074,0.012288263974866619,False
Weekly,2021-12-03,123.30322372893481,3.132827435486359,3.0,0.011767259028385246,True
Weekly,2021-12-06,126.24503848603112,2.9533951624178587,2.9533951624178587,0.011767259028385246,False
Weekly,2021-12-07,137.4298181925113,2.794417330250877,2.794417330250877,0.011767259028385246,False
Weekly,2021-12-08,139.18785855525098,2.771676406408381,2.771676406408381,0.011767259028385246,False
Weekly,2021-12-09,133.4470378661168,2.847969160998296,2.847969160998296,0.011767259028385246,False
Weekly,2021-12-10,137.71727601230714,2.7905924903946238,3.0,0.012650280256492641,True
Weekly,2021-12-13,131.44906214521504,3.095370994129535,3.095370994129535,0.012650280256492641,False
Weekly,2021-12-14,127.41994788352213,3.161528915363614,3.161528915363614,0.012650280256492641,False
Weekly,2021-12-15,136.62935191024877,3.0158326003425766,3.0158326003425766,0.012650280256492641,False
Weekly,2021-12-16,126.00616805294254,3.1858572855793996,3.1858572855793996,0.012650280256492641,False
Weekly,2021-12-17,124.02319616735336,3.220730167605192,3.0,0.011783303410883584,True
Weekly,2021-12-20,120.08431686423447,3.065678070440654,3.065678070440654,0.011783303410883584,False
Weekly,2021-12-21,128.52896511889534,2.9300350832473585,2.9300350832473585,0.011783303410883584,False
Weekly,2021-12-22,133.00072876332567,2.8651432529695047,2.8651432529695047,0.011783303410883584,False
Weekly,2021-12-23,136.04671269503908,2.823384093440059,3.0,0.012520404260541051,True
Weekly,2021-12-27,142.59331542359143,2.908101181863069,2.908101181863069,0.012520404260541051,False
Weekly,2021-12-28,140.77956433389545,2.932761248758847,2.932761248758847,0.012520404260541051,False
Weekly,2021-12-29,140.84216635519815,2.9319021682434094,2.9319021682434094,0.012520404260541051,False
Weekly,2021-12-30,139.34415979894365,2.952594100801548,2.952594100801548,0.012520404260541051,False
Weekly,2021-12-31,136.60219126588515,2.991787846762859,3.0,0.01255477149633612,True
Weekly,2022-01-03,140.72817954446873,2.941439108681827,2.941439108681827,0.01255477149633612,False
Weekly,2022-01-04,135.47185765148348,3.016690340324052,3.016690340324052,0.01255477149633612,False
Weekly,2022-01-05,122.68482288246514,3.2268833282926788,3.2268833282926788,0.01255477149633612,False
Weekly,2022-01-06,122.4965013100201,3.230306856030621,3.230306856030621,0.01255477149633612,False
Weekly,2022-01-07,118.02700265732443,3.3147651008703085,3.0,0.011362589306590504,True
Weekly,2022-01-10,118.6314707355021,2.989886120398421,2.989886120398421,0.011362589306590504,False
Weekly,2022-01-11,123.68970992846538,2.9085871640683227,2.9085871640683227,0.011362589306590504,False
Weekly,2022-01-12,124.97757510507303,2.888843007385289,2.888843007385289,0.011362589306590504,False
Weekly,2022-01-13,115.96458571329295,3.035570694687313,3.035570694687313,0.011362589306590504,False
Weekly,2022-01-14,118.36209205698354,2.9943387971369217,3.0,0.011384071819917305,True
Weekly,2022-01-18,109.4714131182033,3.1625826535508166,3.1625826535508166,0.011384071819917305,False
Weekly,2022-01-19,105.56010180778499,3.2425592771094727,3.2425592771094727,0.011384071819917305,False
Weekly,2022-01-20,101.17723415711683,3.3397040606393897,3.3397040606393897,0.011384071819917305,False
Weekly,2022-01-21,91.7327928846327,3.580667435179543,3.0,0.009537946787297615,True
Weekly,2022-01-24,93.1611020800249,2.969259986722685,2.969259986722685,0.009537946787297615,False
Weekly,2022-01-25,86.27577510782484,3.1265722241015554,3.1265722241015554,0.009537946787297615,False
Weekly,2022-01-26,86.62100780199943,3.118020051132126,3.118020051132126,0.009537946787297615,False
Weekly,2022-01-27,83.3511247613819,3.2010336419369794,3.2010336419369794,0.009537946787297615,False
Weekly,2022-01-28,91.84965082066988,2.9975331370576566,3.0,0.009545796177579493,True
Weekly,2022-01-31,100.87635736905348,2.8208808433931534,2.8208808433931534,0.009545796177579493,False
Weekly,2022-02-01,102.58194875648607,2.7906825512458364,2.7906825512458364,0.009545796177579493,False
Weekly,2022-02-02,104.8762218304927,2.7514327615504537,2.7514327615504537,0.009545796177579493,False
Weekly,2022-02-03,92.99647848749501,2.9751678107494923,2.9751678107494923,0.009545796177579493,False
Weekly,2022-02-04,96.67109756195973,2.9002420227202768,2.9999999999999996,0.009874137505903073,True
Weekly,2022-02-07,94.1877519792251,3.0527318155609526,3.0527318155609526,0.009874137505903073,False
Weekly,2022-02-08,97.64624320649374,2.979950365792533,2.979950365792533,0.009874137505903073,False
Weekly,2022-02-09,103.63684231630722,2.8655783991361936,2.8655783991361936,0.009874137505903073,False
Weekly,2022-02-10,96.9767365685756,2.9937013888198565,2.9937013888198565,0.009874137505903073,False
Weekly,2022-02-11,87.88265592563887,3.2000092321240468,3.0,0.009256977205046053,True
Weekly,2022-02-14,88.10734815639094,2.9949759892745345,2.9949759892745345,0.009256977205046053,False
Weekly,2022-02-15,94.72206605748698,2.8555079952551505,2.8555079952551505,0.009256977205046053,False
Weekly,2022-02-16,94.5461834905911,2.8589597634498314,2.8589597634498314,0.009256977205046053,False
Weekly,2022-02-17,86.48135965807681,3.0323937640110876,3.0323937640110876,0.009256977205046053,False
Weekly,2022-02-18,83.36351589514918,3.108329862785059,3.0,0.008934357948179749,True
Weekly,2022-02-22,80.98250950195927,3.0588029787625266,3.0588029787625266,0.008934357948179749,False
Weekly,2022-02-23,74.62893099668972,3.2341570051536968,3.2341570051536968,0.008934357948179749,False
Weekly,2022-02-24,82.83067159311872,3.012934891949346,3.012934891949346,0.008934357948179749,False
Weekly,2022-02-25,86.65457679493966,2.924107821424648,3.0,0.009166239920483021,True
Weekly,2022-02-28,87.52536958738554,2.980101933952384,2.980101933952384,0.009166239920483021,False
Weekly,2022-03-01,83.46045370191396,3.0763737198179384,3.0763737198179384,0.009166239920483021,False
Weekly,2022-03-02,87.74567086473978,2.974970286316129,2.974970286316129,0.009166239920483021,False
Weekly,2022-03-03,83.92519902279962,3.0647989090713725,3.0647989090713725,0.009166239920483021,False
Weekly,2022-03-04,80.42827849313534,3.154573772217005,3.0,0.008717095159934464,True
Weekly,2022-03-07,71.37993371712336,3.253526286865726,3.253526286865726,0.008717095159934464,False
Weekly,2022-03-08,70.44284598743042,3.283504516767726,3.283504516767726,0.008717095159934464,False
Weekly,2022-03-09,78.5976885095491,3.0465812676759274,3.0465812676759274,0.008717095159934464,False
Weekly,2022-03-10,76.0043526994686,3.1164124326184197,3.1164124326184197,0.008717095159934464,False
Weekly,2022-03-11,70.87326768440064,3.2697131838709224,3.0000000000000004,0.00799803652773104,True
Weekly,2022-03-14,66.93536663764867,3.117586136110855,3.117586136110855,0.00799803652773104,False
Weekly,2022-03-15,73.41052334628345,2.93063139659975,2.93063139659975,0.00799803652773104,False
Weekly,2022-03-16,81.42503702122345,2.7404497224517117,2.7404497224517117,0.00799803652773104,False
Weekly,2022-03-17,83.95241656398646,2.6880536485354902,2.6880536485354902,0.00799803652773104,False
Weekly,2022-03-18,88.83640580670664,2.595325608811346,3.0,0.009245124966875495,True
Weekly,2022-03-21,88.04132505955535,3.0180615352304945,3.0180615352304945,0.009245124966875495,False
Weekly,2022-03-22,93.28331091577375,2.904658077304261,2.904658077304261,0.009245124966875495,False
Weekly,2022-03-23,89.46953241905572,2.985693940387756,2.985693940387756,0.009245124966875495,False
Weekly,2022-03-24,95.32631908557136,2.8636942040567623,2.8636942040567623,0.009245124966875495,False
Weekly,2022-03-25,95.16382042815194,2.867029762281735,3.0,0.009673905470221974,True
Weekly,2022-03-28,99.60414303898382,2.9108406041083246,2.9108406041083246,0.009673905470221974,False
Weekly,2022-03-29,104.48946530144592,2.821500763806379,2.821500763806379,0.009673905470221974,False
Weekly,2022-03-30,101.28840516207318,2.8789132588503725,2.8789132588503725,0.009673905470221974,False
Weekly,2022-03-31,97.36563649389817,2.9546128827366576,2.9546128827366576,0.009673905470221974,False
Weekly,2022-04-01,97.26889743919594,2.9565568484601603,3.0,0.00981605221823523,True
Weekly,2022-04-04,103.16045178961558,2.885855330566855,2.885855330566855,0.00981605221823523,False
Weekly,2022-04-05,96.55175512929483,3.015013493997684,3.015013493997684,0.00981605221823523,False
Weekly,2022-04-06,90.22240946285785,3.1562954766170894,3.1562954766170894,0.00981605221823523,False
Weekly,2022-04-07,90.82609667427933,3.141963384289617,3.141963384289617,0.00981605221823523,False
Weekly,2022-04-08,86.71633927486698,3.24355435911295,3.0,0.009078977379235045,True
Weekly,2022-04-11,80.7848806711563,3.146769104646901,3.146769104646901,0.009078977379235045,False
Weekly,2022-04-12,79.78619315944044,3.1736403139432756,3.1736403139432756,0.009078977379235045,False
Weekly,2022-04-13,84.80686765015743,3.0449580411675896,3.0449580411675896,0.009078977379235045,False
